File,Status,Segment,Method,Species,Confidence,Start,End
rec_d2_08_27_52.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.5468,0.00,3.00
rec_d2_08_27_52.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.5919,0.00,3.00
rec_d2_08_27_57.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_27_57.750000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.4994,0.00,3.00
rec_d2_08_27_57.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1069,0.00,3.00
rec_d2_08_28_00.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_00.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_28_00.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2131,0.00,3.00
rec_d2_08_28_03.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_03.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.6931,0.00,3.00
rec_d2_08_28_03.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1822,0.00,3.00
rec_d2_08_28_16.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_16.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9381,0.00,3.00
rec_d2_08_28_16.250000.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.4200,0.00,3.00
rec_d2_08_28_19.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_28_19.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_19.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.8742,0.00,3.00
rec_d2_08_28_21.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_21.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.3543,0.00,3.00
rec_d2_08_28_21.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1466,0.00,3.00
rec_d2_08_28_24.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_24.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.8302,0.00,3.00
rec_d2_08_28_24.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4073,0.00,3.00
rec_d2_08_28_27.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_27.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.3228,0.00,3.00
rec_d2_08_28_27.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4013,0.00,3.00
rec_d2_08_28_31.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_31.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2700,0.00,3.00
rec_d2_08_28_31.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1047,0.00,3.00
rec_d2_08_28_40.wav,success,0,Ensemble Voting,Ciconia ciconia_White Stork,0.8713,0.00,3.00
rec_d2_08_28_40.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_40.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.0501,0.00,3.00
rec_d2_08_28_42.750000.wav,success,0,Ensemble Voting,Ciconia ciconia_White Stork,0.9997,0.00,3.00
rec_d2_08_28_42.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_42.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1026,0.00,3.00
rec_d2_08_28_46.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_46.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_28_46.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1435,0.00,3.00
rec_d2_08_28_54.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_54.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4961,0.00,3.00
rec_d2_08_28_54.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1118,0.00,3.00
rec_d2_08_28_59.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_28_59.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.7887,0.00,3.00
rec_d2_08_28_59.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2488,0.00,3.00
rec_d2_08_29_03.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_03.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_03.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.5647,0.00,3.00
rec_d2_08_29_07.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_07.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_07.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3658,0.00,3.00
rec_d2_08_29_10.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_10.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2070,0.00,3.00
rec_d2_08_29_10.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.1588,0.00,3.00
rec_d2_08_29_17.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_17.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6196,0.00,3.00
rec_d2_08_29_17.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.3711,0.00,3.00
rec_d2_08_29_19.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_19.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_19.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3097,0.00,3.00
rec_d2_08_29_23.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_23.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_23.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3049,0.00,3.00
rec_d2_08_29_30.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_30.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_30.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3259,0.00,3.00
rec_d2_08_29_33.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_33.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_33.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2242,0.00,3.00
rec_d2_08_29_36.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_36.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.5770,0.00,3.00
rec_d2_08_29_36.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1324,0.00,3.00
rec_d2_08_29_42.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_42.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3453,0.00,3.00
rec_d2_08_29_42.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1621,0.00,3.00
rec_d2_08_29_45.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_45.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2344,0.00,3.00
rec_d2_08_29_45.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0927,0.00,3.00
rec_d2_08_29_51.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_51.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_29_51.750000.wav,success,0,Ensemble Voting,Cinnyricinclus leucogaster_Violet-backed Starling,0.6474,0.00,3.00
rec_d2_08_29_55.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_29_55.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2113,0.00,3.00
rec_d2_08_29_55.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1519,0.00,3.00
rec_d2_08_30_03.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_03.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.3424,0.00,3.00
rec_d2_08_30_03.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2870,0.00,3.00
rec_d2_08_30_07.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_07.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1500,0.00,3.00
rec_d2_08_30_07.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0809,0.00,3.00
rec_d2_08_30_09.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_09.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1049,0.00,3.00
rec_d2_08_30_09.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0889,0.00,3.00
rec_d2_08_30_13.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_13.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4933,0.00,3.00
rec_d2_08_30_13.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.0854,0.00,3.00
rec_d2_08_30_18.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_18.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.6608,0.00,3.00
rec_d2_08_30_18.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1985,0.00,3.00
rec_d2_08_30_21.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_21.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.8051,0.00,3.00
rec_d2_08_30_21.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2325,0.00,3.00
rec_d2_08_30_23.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_23.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_30_23.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2155,0.00,3.00
rec_d2_08_30_35.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9984,0.00,3.00
rec_d2_08_30_35.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4862,0.00,3.00
rec_d2_08_30_35.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.5095,0.00,3.00
rec_d2_08_30_37.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_37.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_30_37.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2808,0.00,3.00
rec_d2_08_30_40.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_40.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2447,0.00,3.00
rec_d2_08_30_40.500000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1206,0.00,3.00
rec_d2_08_30_49.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_49.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1588,0.00,3.00
rec_d2_08_30_49.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1193,0.00,3.00
rec_d2_08_30_52.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_52.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3355,0.00,3.00
rec_d2_08_30_52.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0986,0.00,3.00
rec_d2_08_30_55.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_30_55.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9993,0.00,3.00
rec_d2_08_30_55.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1632,0.00,3.00
rec_d2_08_30_57.750000.wav,success,0,Ensemble Voting,Common Blackbird,0.4402,0.00,3.00
rec_d2_08_30_57.750000.wav,success,0,Ensemble Voting,Eurasian Chaffinch,0.3253,0.00,3.00
rec_d2_08_30_57.750000.wav,success,0,Ensemble Voting,Fulica atra_Eurasian Coot,0.3480,0.00,3.00
rec_d2_08_31_01.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_01.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.5629,0.00,3.00
rec_d2_08_31_01.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3690,0.00,3.00
rec_d2_08_31_04.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.9219,0.00,3.00
rec_d2_08_31_04.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_10.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_10.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.7483,0.00,3.00
rec_d2_08_31_10.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4748,0.00,3.00
rec_d2_08_31_13.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_13.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_13.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.5013,0.00,3.00
rec_d2_08_31_16.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_16.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_16.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4151,0.00,3.00
rec_d2_08_31_24.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_24.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_24.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1341,0.00,3.00
rec_d2_08_31_27.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_27.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_27.500000.wav,success,0,Ensemble Voting,Parus major_Great Tit,0.3742,0.00,3.00
rec_d2_08_31_38.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_38.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9957,0.00,3.00
rec_d2_08_31_38.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1837,0.00,3.00
rec_d2_08_31_40.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_40.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_40.750000.wav,success,0,Ensemble Voting,Fringilla coelebs_Eurasian Chaffinch,0.1954,0.00,3.00
rec_d2_08_31_43.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_43.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_43.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2525,0.00,3.00
rec_d2_08_31_47.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_47.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1550,0.00,3.00
rec_d2_08_31_47.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0999,0.00,3.00
rec_d2_08_31_50.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_50.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9991,0.00,3.00
rec_d2_08_31_50.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.4269,0.00,3.00
rec_d2_08_31_59.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_31_59.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_31_59.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3070,0.00,3.00
rec_d2_08_32_04.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_04.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1191,0.00,3.00
rec_d2_08_32_04.500000.wav,success,0,Ensemble Voting,Apus apus_Common Swift,0.0761,0.00,3.00
rec_d2_08_32_08.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_08.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_32_08.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1131,0.00,3.00
rec_d2_08_32_11.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_11.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.6846,0.00,3.00
rec_d2_08_32_11.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0976,0.00,3.00
rec_d2_08_32_15.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_15.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_32_15.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3541,0.00,3.00
rec_d2_08_32_18.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_18.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9994,0.00,3.00
rec_d2_08_32_18.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.5050,0.00,3.00
rec_d2_08_32_21.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_21.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9935,0.00,3.00
rec_d2_08_32_21.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2184,0.00,3.00
rec_d2_08_32_28.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_28.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_32_28.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1273,0.00,3.00
rec_d2_08_32_31.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_31.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9995,0.00,3.00
rec_d2_08_32_31.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1457,0.00,3.00
rec_d2_08_32_35.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_35.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1372,0.00,3.00
rec_d2_08_32_35.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.0743,0.00,3.00
rec_d2_08_32_38.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_38.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9883,0.00,3.00
rec_d2_08_32_38.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.0974,0.00,3.00
rec_d2_08_32_43.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_43.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.8927,0.00,3.00
rec_d2_08_32_43.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3240,0.00,3.00
rec_d2_08_32_55.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_55.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_32_55.250000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.2547,0.00,3.00
rec_d2_08_32_58.250000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_32_58.250000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9776,0.00,3.00
rec_d2_08_32_58.250000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.3291,0.00,3.00
rec_d2_08_33_02.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_02.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.3852,0.00,3.00
rec_d2_08_33_02.wav,success,0,Ensemble Voting,Common Blackbird,0.3174,0.00,3.00
rec_d2_08_33_07.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_07.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_33_07.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1292,0.00,3.00
rec_d2_08_33_10.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_10.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.6262,0.00,3.00
rec_d2_08_33_10.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2005,0.00,3.00
rec_d2_08_33_18.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_18.500000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9971,0.00,3.00
rec_d2_08_33_18.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.6961,0.00,3.00
rec_d2_08_33_21.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_21.500000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.4968,0.00,3.00
rec_d2_08_33_21.500000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2908,0.00,3.00
rec_d2_08_33_26.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_26.wav,success,0,Ensemble Voting,Branta canadensis_Canada Goose,0.4665,0.00,3.00
rec_d2_08_33_26.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2321,0.00,3.00
rec_d2_08_33_33.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_33.750000.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9997,0.00,3.00
rec_d2_08_33_33.750000.wav,success,0,Ensemble Voting,Cinnyricinclus leucogaster_Violet-backed Starling,0.9997,0.00,3.00
rec_d2_08_33_45.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_45.wav,success,0,Ensemble Voting,Balearica regulorum_Gray Crowned-Crane,0.9798,0.00,3.00
rec_d2_08_33_45.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.2316,0.00,3.00
rec_d2_08_33_48.750000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
rec_d2_08_33_48.750000.wav,success,0,Ensemble Voting,Turdus merula_Common Blackbird,0.1727,0.00,3.00
rec_d2_08_33_48.750000.wav,success,0,Ensemble Voting,Passer domesticus_House Sparrow,0.1043,0.00,3.00
rec_d2_08_33_53.500000.wav,success,0,Ensemble Voting,Quelea quelea_Red-billed Quelea,0.9997,0.00,3.00
